datetime,temperatureF,humidity,visibilityMPH,windSpeedMPH,precipitationIn,conditions
2013-08-15 16:51:00,72.0,48,10.0,3.5,N/A,Mostly Cloudy
2013-08-15 17:51:00,73.0,44,10.0,6.9,N/A,Mostly Cloudy
2013-08-15 18:51:00,73.0,44,10.0,Calm,N/A,Mostly Cloudy
2013-08-15 19:51:00,72.0,44,10.0,3.5,N/A,Mostly Cloudy
2013-08-15 20:51:00,71.1,47,10.0,3.5,N/A,Mostly Cloudy
2013-08-15 21:51:00,68.0,55,10.0,Calm,N/A,Mostly Cloudy
2013-08-15 22:51:00,64.0,65,10.0,Calm,N/A,Scattered Clouds
2013-08-15 23:51:00,64.0,65,10.0,Calm,N/A,Scattered Clouds
2013-08-16 00:51:00,64.0,67,10.0,Calm,N/A,Scattered Clouds
2013-08-16 01:51:00,63.0,70,10.0,Calm,N/A,Partly Cloudy
2013-08-16 02:51:00,61.0,75,10.0,Calm,N/A,Partly Cloudy
2013-08-16 03:51:00,60.1,75,10.0,Calm,N/A,Partly Cloudy
2013-08-16 04:51:00,59.0,78,10.0,3.5,N/A,Partly Cloudy
2013-08-16 05:51:00,61.0,75,10.0,Calm,N/A,Scattered Clouds
2013-08-16 06:51:00,63.0,67,10.0,Calm,N/A,Mostly Cloudy
2013-08-16 07:51:00,66.0,63,10.0,3.5,N/A,Scattered Clouds
2013-08-16 08:51:00,71.1,53,10.0,4.6,N/A,Scattered Clouds
2013-08-16 09:51:00,73.9,46,10.0,3.5,N/A,Partly Cloudy
2013-08-16 10:51:00,75.9,43,10.0,8.1,N/A,Partly Cloudy
2013-08-16 11:51:00,78.1,40,10.0,9.2,N/A,Partly Cloudy
2013-08-16 12:51:00,79.0,34,10.0,8.1,N/A,Partly Cloudy
2013-08-16 13:51:00,81.0,33,10.0,11.5,N/A,Partly Cloudy
2013-08-16 14:51:00,81.0,30,10.0,11.5,N/A,Scattered Clouds
2013-08-16 15:51:00,81.0,30,10.0,16.1,N/A,Scattered Clouds
2013-08-16 16:51:00,79.0,34,10.0,12.7,N/A,Partly Cloudy
2013-08-16 17:51:00,78.1,35,10.0,9.2,N/A,Partly Cloudy
2013-08-16 18:51:00,75.9,37,10.0,9.2,N/A,Partly Cloudy
2013-08-16 19:51:00,73.9,41,10.0,8.1,N/A,Partly Cloudy
2013-08-16 20:51:00,73.0,42,10.0,5.8,N/A,Clear
2013-08-16 21:51:00,72.0,55,10.0,4.6,N/A,Clear
2013-08-16 22:51:00,70.0,63,10.0,4.6,N/A,Clear
2013-08-16 23:51:00,69.1,68,10.0,3.5,N/A,Clear
2013-08-17 00:51:00,68.0,70,10.0,3.5,N/A,Clear
2013-08-17 01:51:00,66.9,76,10.0,3.5,N/A,Clear
2013-08-17 02:51:00,66.0,75,10.0,Calm,N/A,Clear
2013-08-17 03:51:00,64.9,78,10.0,Calm,N/A,Clear
2013-08-17 04:51:00,63.0,81,10.0,Calm,N/A,Partly Cloudy
2013-08-17 05:51:00,62.1,84,10.0,Calm,N/A,Partly Cloudy
2013-08-17 06:51:00,62.1,84,9.0,Calm,N/A,Partly Cloudy
2013-08-17 07:51:00,71.6,69,10.0,4.6,N/A,Scattered Clouds
2013-08-17 08:51:00,73.4,57,10.0,6.9,N/A,Partly Cloudy
2013-08-17 09:51:00,75.9,46,10.0,6.9,N/A,Scattered Clouds
2013-08-17 10:51:00,78.1,40,10.0,10.4,N/A,Scattered Clouds
2013-08-17 11:51:00,78.1,37,10.0,6.9,N/A,Scattered Clouds
2013-08-17 12:51:00,79.0,36,10.0,8.1,N/A,Scattered Clouds
2013-08-17 13:51:00,79.0,36,10.0,11.5,N/A,Scattered Clouds
2013-08-17 14:51:00,79.0,35,10.0,10.4,N/A,Scattered Clouds
2013-08-17 15:51:00,78.1,39,10.0,9.2,N/A,Scattered Clouds
2013-08-17 16:51:00,79.0,39,10.0,12.7,N/A,Scattered Clouds
2013-08-17 17:51:00,78.1,40,10.0,8.1,N/A,Scattered Clouds
2013-08-17 18:51:00,75.9,45,10.0,10.4,N/A,Scattered Clouds
2013-08-17 19:51:00,73.9,50,10.0,11.5,N/A,Partly Cloudy
2013-08-17 20:51:00,73.0,57,10.0,6.9,N/A,Clear
2013-08-17 21:51:00,71.1,61,10.0,5.8,N/A,Clear
2013-08-17 22:51:00,71.1,66,10.0,4.6,N/A,Clear
2013-08-17 23:51:00,70.0,71,10.0,6.9,N/A,Clear
2013-08-18 00:51:00,69.1,75,10.0,5.8,N/A,Partly Cloudy
2013-08-18 01:51:00,69.1,73,10.0,4.6,N/A,Partly Cloudy
2013-08-18 02:51:00,68.0,78,10.0,4.6,N/A,Clear
2013-08-18 03:51:00,68.0,78,8.0,Calm,N/A,Clear
2013-08-18 04:51:00,66.0,81,8.0,Calm,N/A,Clear
2013-08-18 05:51:00,64.0,84,8.0,Calm,N/A,Clear
2013-08-18 06:51:00,63.0,87,10.0,Calm,N/A,Clear
2013-08-18 07:51:00,70.0,73,10.0,Calm,N/A,Clear
2013-08-18 08:51:00,73.9,57,10.0,Calm,N/A,Clear
2013-08-18 09:51:00,75.9,48,10.0,3.5,N/A,Partly Cloudy
2013-08-18 10:51:00,77.0,47,10.0,8.1,N/A,Scattered Clouds
2013-08-18 11:51:00,78.1,43,10.0,6.9,N/A,Scattered Clouds
2013-08-18 12:51:00,79.0,44,10.0,8.1,N/A,Scattered Clouds
2013-08-18 13:51:00,80.1,42,10.0,9.2,N/A,Partly Cloudy
2013-08-18 14:51:00,80.1,40,10.0,10.4,N/A,Partly Cloudy
2013-08-18 15:51:00,81.0,39,10.0,6.9,N/A,Partly Cloudy
2013-08-18 16:51:00,79.0,42,10.0,9.2,N/A,Partly Cloudy
2013-08-18 17:51:00,78.1,43,10.0,6.9,N/A,Scattered Clouds
2013-08-18 18:51:00,75.9,46,10.0,9.2,N/A,Scattered Clouds
2013-08-18 19:51:00,75.0,50,10.0,6.9,N/A,Scattered Clouds
2013-08-18 20:51:00,73.0,57,10.0,6.9,N/A,Clear
2013-08-18 21:51:00,72.0,64,10.0,4.6,N/A,Clear
2013-08-18 22:51:00,71.1,68,10.0,4.6,N/A,Clear
2013-08-18 23:51:00,70.0,73,10.0,4.6,N/A,Clear
2013-08-19 00:51:00,69.1,73,10.0,Calm,N/A,Clear
2013-08-19 01:51:00,68.0,73,10.0,Calm,N/A,Clear
2013-08-19 02:51:00,66.0,81,9.0,Calm,N/A,Clear
2013-08-19 03:51:00,66.0,78,8.0,Calm,N/A,Partly Cloudy
2013-08-19 04:51:00,64.9,81,7.0,Calm,N/A,Partly Cloudy
2013-08-19 05:51:00,63.0,84,6.0,Calm,N/A,Haze
2013-08-19 06:51:00,64.0,80,10.0,Calm,N/A,Clear
2013-08-19 07:51:00,70.0,68,10.0,3.5,N/A,Partly Cloudy
2013-08-19 08:51:00,73.9,55,10.0,3.5,N/A,Partly Cloudy
2013-08-19 09:51:00,78.1,46,10.0,Calm,N/A,Clear
2013-08-19 10:51:00,80.1,45,10.0,6.9,N/A,Scattered Clouds
2013-08-19 11:51:00,82.0,42,10.0,9.2,N/A,Scattered Clouds
2013-08-19 12:51:00,82.9,39,10.0,6.9,N/A,Scattered Clouds
2013-08-19 13:51:00,84.0,38,10.0,6.9,N/A,Scattered Clouds
2013-08-19 14:51:00,84.0,38,10.0,6.9,N/A,Mostly Cloudy
2013-08-19 15:51:00,82.9,39,10.0,6.9,N/A,Mostly Cloudy
2013-08-19 16:51:00,84.9,37,10.0,5.8,N/A,Mostly Cloudy
2013-08-19 17:51:00,84.0,38,10.0,15.0,N/A,Mostly Cloudy
2013-08-19 18:51:00,81.0,45,10.0,9.2,N/A,Mostly Cloudy
2013-08-19 19:51:00,80.1,48,10.0,8.1,N/A,Overcast
2013-08-19 20:51:00,78.1,54,10.0,4.6,N/A,Mostly Cloudy
2013-08-19 21:51:00,75.0,60,10.0,3.5,N/A,Mostly Cloudy
2013-08-19 22:51:00,77.0,58,10.0,3.5,N/A,Mostly Cloudy
2013-08-19 23:51:00,73.9,64,10.0,4.6,N/A,Scattered Clouds
2013-08-20 00:51:00,73.0,66,10.0,5.8,N/A,Scattered Clouds
2013-08-20 01:51:00,72.0,68,10.0,4.6,N/A,Mostly Cloudy
2013-08-20 02:51:00,71.1,73,10.0,5.8,N/A,Scattered Clouds
2013-08-20 03:51:00,70.0,76,10.0,4.6,N/A,Partly Cloudy
2013-08-20 04:51:00,70.0,76,10.0,4.6,N/A,Partly Cloudy
2013-08-20 05:51:00,69.1,78,8.0,5.8,N/A,Partly Cloudy
2013-08-20 06:51:00,69.1,78,10.0,3.5,N/A,Partly Cloudy
2013-08-20 07:51:00,73.0,68,10.0,3.5,N/A,Partly Cloudy
2013-08-20 08:51:00,78.1,58,10.0,8.1,N/A,Scattered Clouds
2013-08-20 09:51:00,81.0,52,10.0,11.5,N/A,Scattered Clouds
2013-08-20 10:51:00,81.0,52,10.0,10.4,N/A,Mostly Cloudy
2013-08-20 11:51:00,82.0,49,10.0,5.8,N/A,Mostly Cloudy
2013-08-20 12:51:00,84.9,43,10.0,9.2,N/A,Mostly Cloudy
2013-08-20 13:51:00,84.0,40,10.0,10.4,N/A,Mostly Cloudy
2013-08-20 14:51:00,87.1,35,10.0,12.7,N/A,Mostly Cloudy
2013-08-20 15:51:00,87.1,36,10.0,9.2,N/A,Mostly Cloudy
2013-08-20 16:51:00,88.0,36,10.0,13.8,N/A,Mostly Cloudy
2013-08-20 17:51:00,87.1,39,10.0,13.8,N/A,Mostly Cloudy
2013-08-20 18:51:00,84.9,43,10.0,9.2,N/A,Mostly Cloudy
2013-08-20 19:51:00,82.9,46,10.0,6.9,N/A,Partly Cloudy
2013-08-20 20:51:00,82.0,49,10.0,5.8,N/A,Clear
2013-08-20 21:51:00,80.1,52,10.0,5.8,N/A,Clear
2013-08-20 22:51:00,78.1,58,10.0,4.6,N/A,Partly Cloudy
2013-08-20 23:51:00,75.9,64,10.0,5.8,N/A,Mostly Cloudy
2013-08-21 00:51:00,75.9,64,10.0,5.8,N/A,Scattered Clouds
2013-08-21 01:51:00,73.9,68,10.0,4.6,N/A,Partly Cloudy
2013-08-21 02:51:00,73.0,71,10.0,3.5,N/A,Partly Cloudy
2013-08-21 03:51:00,72.0,76,8.0,4.6,N/A,Partly Cloudy
2013-08-21 04:51:00,71.1,78,8.0,4.6,N/A,Partly Cloudy
2013-08-21 05:51:00,70.0,81,7.0,4.6,N/A,Partly Cloudy
2013-08-21 06:51:00,70.0,81,10.0,5.8,N/A,Partly Cloudy
2013-08-21 07:51:00,73.9,71,10.0,6.9,N/A,Partly Cloudy
2013-08-21 08:51:00,77.0,64,10.0,10.4,N/A,Scattered Clouds
2013-08-21 09:51:00,82.0,54,10.0,11.5,N/A,Scattered Clouds
2013-08-21 10:51:00,84.0,53,10.0,11.5,N/A,Partly Cloudy
2013-08-21 11:51:00,87.1,44,10.0,15.0,N/A,Scattered Clouds
2013-08-21 12:51:00,90.0,39,10.0,8.1,N/A,Mostly Cloudy
2013-08-21 13:51:00,90.0,39,10.0,12.7,N/A,Mostly Cloudy
2013-08-21 14:51:00,90.0,39,10.0,11.5,N/A,Scattered Clouds
2013-08-21 15:51:00,89.6,38,10.0,11.5,N/A,Scattered Clouds
2013-08-21 16:51:00,90.0,39,10.0,12.7,N/A,Scattered Clouds
2013-08-21 17:51:00,89.1,40,10.0,15.0,N/A,Scattered Clouds
2013-08-21 18:51:00,87.1,44,10.0,15.0,N/A,Scattered Clouds
2013-08-21 19:51:00,84.9,48,10.0,11.5,N/A,Mostly Cloudy
2013-08-21 20:51:00,82.9,51,10.0,10.4,N/A,Mostly Cloudy
2013-08-21 21:51:00,82.0,56,10.0,10.4,N/A,Mostly Cloudy
2013-08-21 22:51:00,78.1,68,7.0,11.5,0.02,Light Rain
2013-08-21 23:51:00,75.9,79,10.0,3.5,0.03,Overcast
2013-08-22 00:51:00,77.0,74,10.0,8.1,N/A,Mostly Cloudy
2013-08-22 01:51:00,73.0,76,10.0,12.7,N/A,Overcast
2013-08-22 02:51:00,72.0,81,10.0,8.1,0.00,Overcast
2013-08-22 03:51:00,73.0,81,9.0,4.6,0.00,Light Rain
2013-08-22 04:51:00,73.0,84,10.0,5.8,0.02,Overcast
2013-08-22 05:51:00,73.0,84,7.0,9.2,N/A,Overcast
2013-08-22 06:51:00,73.0,84,10.0,11.5,N/A,Overcast
2013-08-22 07:51:00,73.0,84,10.0,12.7,N/A,Overcast
2013-08-22 08:51:00,72.0,84,10.0,15.0,0.02,Light Rain
2013-08-22 09:51:00,72.0,87,10.0,11.5,0.03,Overcast
2013-08-22 10:51:00,72.0,84,10.0,13.8,0.14,Rain
2013-08-22 11:51:00,71.1,87,10.0,10.4,0.07,Light Rain
2013-08-22 12:51:00,70.0,90,8.0,9.2,0.05,Light Rain
2013-08-22 13:51:00,71.1,87,10.0,10.4,0.02,Overcast
2013-08-22 14:51:00,71.1,87,10.0,9.2,0.01,Light Rain
2013-08-22 15:51:00,72.0,84,10.0,4.6,0.00,Overcast
2013-08-22 16:51:00,73.9,79,10.0,Calm,0.00,Overcast
2013-08-22 17:51:00,73.0,79,10.0,8.1,N/A,Overcast
2013-08-22 18:51:00,73.9,71,10.0,Calm,N/A,Mostly Cloudy
2013-08-22 19:51:00,73.0,73,10.0,3.5,N/A,Scattered Clouds
2013-08-22 20:51:00,72.0,73,10.0,Calm,N/A,Partly Cloudy
2013-08-22 21:51:00,70.0,78,10.0,3.5,N/A,Partly Cloudy
2013-08-22 22:51:00,70.0,78,10.0,Calm,N/A,Partly Cloudy
2013-08-22 23:51:00,70.0,81,9.0,5.8,N/A,Clear
2013-08-23 00:51:00,66.9,87,8.0,Calm,N/A,Clear
2013-08-23 01:51:00,66.0,90,4.0,3.5,N/A,Scattered Clouds
2013-08-23 02:51:00,64.9,93,4.0,3.5,N/A,Clear
2013-08-23 03:51:00,66.9,87,8.0,3.5,N/A,Clear
2013-08-23 04:51:00,64.0,90,7.0,3.5,N/A,Clear
2013-08-23 05:51:00,64.9,90,8.0,4.6,N/A,Clear
2013-08-23 06:51:00,68.0,84,9.0,3.5,N/A,Partly Cloudy
2013-08-23 07:51:00,72.0,73,10.0,8.1,N/A,Partly Cloudy
2013-08-23 08:51:00,73.0,66,10.0,9.2,N/A,Partly Cloudy
2013-08-23 09:51:00,73.9,62,10.0,11.5,N/A,Partly Cloudy
2013-08-23 10:51:00,75.9,52,10.0,11.5,N/A,Clear
2013-08-23 11:51:00,78.1,42,10.0,11.5,N/A,Clear
2013-08-23 12:51:00,80.1,31,10.0,11.5,N/A,Clear
2013-08-23 13:51:00,81.0,29,10.0,11.5,N/A,Clear
2013-08-23 14:51:00,80.1,30,10.0,11.5,N/A,Clear
2013-08-23 15:51:00,80.1,30,10.0,9.2,N/A,Clear
2013-08-23 16:51:00,79.0,30,10.0,11.5,N/A,Clear
2013-08-23 17:51:00,78.1,31,10.0,11.5,N/A,Clear
2013-08-23 18:51:00,75.9,36,10.0,9.2,N/A,Partly Cloudy
2013-08-23 19:51:00,73.9,41,10.0,10.4,N/A,Partly Cloudy
2013-08-23 20:51:00,73.0,48,10.0,8.1,N/A,Clear
2013-08-23 21:51:00,70.0,61,10.0,6.9,N/A,Clear
2013-08-23 22:51:00,71.1,66,10.0,5.8,N/A,Clear
2013-08-23 23:51:00,70.0,73,10.0,5.8,N/A,Clear
2013-08-24 00:51:00,69.1,75,10.0,4.6,N/A,Clear
2013-08-24 01:51:00,68.0,78,10.0,4.6,N/A,Clear
2013-08-24 02:51:00,68.0,78,10.0,3.5,N/A,Clear
2013-08-24 03:51:00,66.9,79,10.0,3.5,N/A,Clear
2013-08-24 04:51:00,64.9,81,10.0,Calm,N/A,Clear
2013-08-24 05:51:00,64.9,81,10.0,Calm,N/A,Partly Cloudy
2013-08-24 06:51:00,66.0,75,10.0,3.5,N/A,Partly Cloudy
2013-08-24 07:51:00,69.1,58,10.0,6.9,N/A,Partly Cloudy
2013-08-24 08:51:00,72.0,57,10.0,5.8,N/A,Partly Cloudy
2013-08-24 09:51:00,77.0,50,10.0,8.1,N/A,Partly Cloudy
2013-08-24 10:51:00,80.1,43,10.0,6.9,N/A,Partly Cloudy
2013-08-24 11:51:00,82.0,42,10.0,10.4,N/A,Partly Cloudy
2013-08-24 12:51:00,82.9,39,10.0,4.6,N/A,Scattered Clouds
2013-08-24 13:51:00,82.9,39,10.0,4.6,N/A,Scattered Clouds
2013-08-24 14:51:00,84.9,37,10.0,8.1,N/A,Partly Cloudy
2013-08-24 15:51:00,86.0,36,10.0,9.2,N/A,Clear
2013-08-24 16:51:00,86.0,36,10.0,9.2,N/A,Clear
2013-08-24 17:51:00,84.9,37,10.0,5.8,N/A,Partly Cloudy
2013-08-24 18:51:00,82.9,41,10.0,9.2,N/A,Partly Cloudy
2013-08-24 19:51:00,81.0,44,10.0,6.9,N/A,Clear
2013-08-24 20:51:00,79.0,44,10.0,6.9,N/A,Clear
2013-08-24 21:51:00,77.0,42,10.0,5.8,N/A,Clear
2013-08-24 22:51:00,75.9,43,10.0,6.9,N/A,Partly Cloudy
2013-08-24 23:51:00,73.9,46,10.0,4.6,N/A,Partly Cloudy
2013-08-25 00:51:00,73.0,48,10.0,6.9,N/A,Partly Cloudy
2013-08-25 01:51:00,72.0,51,10.0,4.6,N/A,Partly Cloudy
2013-08-25 02:51:00,71.1,53,10.0,5.8,N/A,Partly Cloudy
2013-08-25 03:51:00,69.1,57,10.0,4.6,N/A,Partly Cloudy
2013-08-25 04:51:00,69.1,57,10.0,5.8,N/A,Partly Cloudy
2013-08-25 05:51:00,68.0,59,10.0,5.8,N/A,Partly Cloudy
2013-08-25 06:51:00,68.0,61,10.0,5.8,N/A,Scattered Clouds
2013-08-25 07:51:00,72.0,53,10.0,8.1,N/A,Mostly Cloudy
2013-08-25 08:51:00,75.9,52,10.0,8.1,N/A,Mostly Cloudy
2013-08-25 09:51:00,80.1,47,10.0,12.7,N/A,Scattered Clouds
2013-08-25 10:51:00,82.9,46,10.0,13.8,N/A,Scattered Clouds
2013-08-25 11:51:00,86.0,44,10.0,16.1,N/A,Partly Cloudy
2013-08-25 12:51:00,87.1,44,10.0,12.7,N/A,Clear
2013-08-25 13:51:00,88.0,43,10.0,12.7,N/A,Clear
2013-08-25 14:51:00,89.1,43,10.0,12.7,N/A,Clear
2013-08-25 15:51:00,89.1,43,10.0,13.8,N/A,Clear
2013-08-25 16:51:00,88.0,46,10.0,13.8,N/A,Clear
2013-08-25 17:51:00,87.1,46,10.0,15.0,N/A,Clear
2013-08-25 18:51:00,84.9,48,10.0,12.7,N/A,Clear
2013-08-25 19:51:00,82.9,53,10.0,9.2,N/A,Clear
2013-08-25 20:51:00,82.0,54,10.0,8.1,N/A,Clear
2013-08-25 21:51:00,80.1,58,10.0,12.7,N/A,Clear
2013-08-25 22:51:00,78.1,60,10.0,8.1,N/A,Clear
2013-08-25 23:51:00,77.0,62,10.0,10.4,N/A,Clear
2013-08-26 00:51:00,75.0,66,10.0,10.4,N/A,Clear
2013-08-26 01:51:00,73.9,66,10.0,10.4,N/A,Clear
2013-08-26 02:51:00,73.0,68,10.0,6.9,N/A,Clear
2013-08-26 03:51:00,73.0,68,10.0,10.4,N/A,Clear
2013-08-26 04:51:00,70.0,76,9.0,5.8,N/A,Clear
2013-08-26 05:51:00,70.0,73,10.0,6.9,N/A,Mostly Cloudy
2013-08-26 06:51:00,71.1,70,10.0,6.9,N/A,Mostly Cloudy
2013-08-26 07:51:00,73.0,68,10.0,6.9,N/A,Mostly Cloudy
2013-08-26 08:51:00,75.0,66,10.0,9.2,N/A,Mostly Cloudy
2013-08-26 09:51:00,80.1,60,10.0,8.1,N/A,Overcast
2013-08-26 10:51:00,82.9,56,10.0,6.9,N/A,Overcast
2013-08-26 11:51:00,86.0,53,10.0,5.8,N/A,Mostly Cloudy
2013-08-26 12:51:00,88.0,51,10.0,11.5,N/A,Mostly Cloudy
2013-08-26 13:51:00,90.0,50,10.0,8.1,N/A,Mostly Cloudy
2013-08-26 14:51:00,91.0,47,10.0,12.7,N/A,Mostly Cloudy
2013-08-26 15:51:00,91.9,47,10.0,18.4,N/A,Overcast
2013-08-26 16:51:00,90.0,50,10.0,17.3,N/A,Overcast
2013-08-26 17:51:00,89.1,50,10.0,13.8,N/A,Mostly Cloudy
2013-08-26 18:51:00,87.1,55,10.0,15.0,N/A,Scattered Clouds
2013-08-26 19:51:00,84.9,59,10.0,8.1,N/A,Mostly Cloudy
2013-08-26 20:51:00,84.9,61,10.0,8.1,N/A,Partly Cloudy
2013-08-26 21:51:00,82.9,65,10.0,8.1,N/A,Clear
2013-08-26 22:51:00,81.0,69,10.0,10.4,N/A,Partly Cloudy
2013-08-26 23:51:00,80.1,71,10.0,6.9,N/A,Partly Cloudy
2013-08-27 00:51:00,79.0,74,10.0,6.9,N/A,Partly Cloudy
2013-08-27 01:51:00,79.0,72,10.0,8.1,N/A,Scattered Clouds
2013-08-27 02:51:00,79.0,72,10.0,9.2,N/A,Mostly Cloudy
2013-08-27 03:51:00,79.0,69,10.0,10.4,N/A,Mostly Cloudy
2013-08-27 04:51:00,78.1,71,10.0,6.9,N/A,Mostly Cloudy
2013-08-27 05:51:00,77.0,76,10.0,10.4,N/A,Mostly Cloudy
2013-08-27 06:51:00,77.0,76,10.0,6.9,N/A,Overcast
2013-08-27 07:51:00,79.0,72,10.0,8.1,N/A,Overcast
2013-08-27 08:51:00,82.0,65,10.0,8.1,N/A,Overcast
2013-08-27 09:51:00,82.9,63,10.0,9.2,N/A,Overcast
2013-08-27 10:51:00,88.0,55,10.0,12.7,N/A,Overcast
2013-08-27 11:51:00,91.0,48,10.0,11.5,N/A,Mostly Cloudy
2013-08-27 12:51:00,91.9,45,10.0,17.3,N/A,Mostly Cloudy
2013-08-27 13:51:00,93.9,41,10.0,18.4,N/A,Mostly Cloudy
2013-08-27 14:51:00,93.9,43,10.0,11.5,N/A,Mostly Cloudy
2013-08-27 15:51:00,95.0,40,10.0,15.0,N/A,Scattered Clouds
2013-08-27 16:51:00,93.9,46,10.0,17.3,N/A,Scattered Clouds
2013-08-27 17:51:00,93.0,45,10.0,20.7,N/A,Partly Cloudy
2013-08-27 18:51:00,91.0,47,10.0,15.0,N/A,Scattered Clouds
2013-08-27 19:51:00,89.1,53,10.0,13.8,N/A,Mostly Cloudy
2013-08-27 20:51:00,87.1,57,10.0,12.7,N/A,Mostly Cloudy
2013-08-27 21:51:00,84.9,59,10.0,12.7,N/A,Mostly Cloudy
2013-08-27 22:51:00,84.9,55,10.0,16.1,N/A,Clear
2013-08-27 23:51:00,84.9,51,10.0,18.4,N/A,Clear
2013-08-28 00:51:00,84.0,51,10.0,16.1,N/A,Partly Cloudy
2013-08-28 01:51:00,82.0,54,10.0,13.8,N/A,Partly Cloudy
2013-08-28 02:51:00,82.0,52,10.0,11.5,N/A,Scattered Clouds
2013-08-28 03:51:00,81.0,56,10.0,10.4,N/A,Mostly Cloudy
2013-08-28 04:51:00,80.1,58,10.0,5.8,N/A,Scattered Clouds
2013-08-28 05:51:00,79.0,62,10.0,5.8,N/A,Mostly Cloudy
2013-08-28 06:51:00,78.1,64,10.0,4.6,N/A,Mostly Cloudy
2013-08-28 07:51:00,79.0,74,7.0,3.5,N/A,Partly Cloudy
2013-08-28 08:51:00,78.1,74,8.0,9.2,N/A,Mostly Cloudy
2013-08-28 09:51:00,75.9,79,10.0,10.4,N/A,Overcast
2013-08-28 10:51:00,77.0,76,10.0,8.1,N/A,Overcast
2013-08-28 11:51:00,79.0,72,10.0,9.2,N/A,Overcast
2013-08-28 12:51:00,80.1,67,10.0,11.5,N/A,Overcast
2013-08-28 13:51:00,79.0,69,10.0,12.7,N/A,Overcast
2013-08-28 14:51:00,77.0,74,10.0,11.5,N/A,Overcast
2013-08-28 15:51:00,77.0,74,10.0,10.4,N/A,Mostly Cloudy
2013-08-28 16:51:00,75.9,76,10.0,12.7,N/A,Overcast
2013-08-28 17:51:00,77.0,71,10.0,11.5,N/A,Scattered Clouds
2013-08-28 18:51:00,75.9,74,10.0,5.8,N/A,Scattered Clouds
2013-08-28 19:51:00,73.9,79,10.0,8.1,N/A,Scattered Clouds
2013-08-28 20:51:00,72.0,84,10.0,9.2,N/A,Scattered Clouds
2013-08-28 21:51:00,73.0,81,9.0,8.1,N/A,Overcast
2013-08-28 22:51:00,72.0,87,7.0,6.9,N/A,Overcast
2013-08-28 23:51:00,71.1,90,5.0,5.8,N/A,Overcast
2013-08-29 00:51:00,72.0,87,4.0,3.5,N/A,Overcast
2013-08-29 01:51:00,72.0,84,6.0,5.8,N/A,Haze
2013-08-29 02:51:00,71.1,87,7.0,Calm,N/A,Scattered Clouds
2013-08-29 03:51:00,70.0,90,5.0,Calm,N/A,Partly Cloudy
2013-08-29 04:51:00,70.0,87,5.0,3.5,N/A,Partly Cloudy
2013-08-29 05:51:00,70.0,87,4.0,Calm,N/A,Partly Cloudy
2013-08-29 06:51:00,70.0,90,0.5,4.6,N/A,Fog
2013-08-29 07:51:00,70.0,93,1.8,Calm,N/A,Overcast
2013-08-29 08:51:00,72.0,87,4.0,Calm,N/A,Mostly Cloudy
2013-08-29 09:51:00,77.0,74,6.0,Calm,N/A,Haze
2013-08-29 10:51:00,82.0,62,10.0,5.8,N/A,Partly Cloudy
2013-08-29 11:51:00,84.0,53,10.0,8.1,N/A,Partly Cloudy
2013-08-29 12:51:00,84.9,49,10.0,10.4,N/A,Partly Cloudy
2013-08-29 13:51:00,86.0,48,10.0,8.1,N/A,Scattered Clouds
2013-08-29 14:51:00,86.0,44,10.0,8.1,N/A,Partly Cloudy
2013-08-29 15:51:00,84.9,43,10.0,6.9,N/A,Partly Cloudy
2013-08-29 16:51:00,84.9,41,10.0,6.9,N/A,Clear
2013-08-29 17:51:00,84.9,38,10.0,10.4,N/A,Clear
2013-08-29 18:51:00,82.0,45,10.0,9.2,N/A,Clear
2013-08-29 19:51:00,79.0,58,10.0,6.9,N/A,Clear
2013-08-29 20:51:00,77.0,66,10.0,6.9,N/A,Clear
2013-08-29 21:51:00,75.9,69,10.0,5.8,N/A,Clear
2013-08-29 22:51:00,75.0,71,10.0,3.5,N/A,Clear
2013-08-29 23:51:00,75.0,71,10.0,Calm,N/A,Clear
2013-08-30 00:51:00,75.0,73,10.0,Calm,N/A,Clear
2013-08-30 01:51:00,75.0,73,10.0,Calm,N/A,Clear
2013-08-30 02:51:00,73.9,73,10.0,3.5,N/A,Clear
2013-08-30 03:51:00,73.0,79,10.0,3.5,N/A,Clear
2013-08-30 04:51:00,72.0,81,10.0,3.5,N/A,Clear
2013-08-30 05:51:00,72.0,78,10.0,4.6,N/A,Partly Cloudy
2013-08-30 06:51:00,73.0,79,10.0,4.6,N/A,Scattered Clouds
2013-08-30 07:51:00,77.0,69,10.0,6.9,N/A,Clear
2013-08-30 08:51:00,80.1,62,10.0,11.5,N/A,Clear
2013-08-30 09:51:00,84.0,56,10.0,10.4,N/A,Partly Cloudy
2013-08-30 10:51:00,86.0,55,10.0,8.1,N/A,Partly Cloudy
2013-08-30 11:51:00,89.1,53,10.0,10.4,N/A,Clear
2013-08-30 12:51:00,93.0,47,10.0,10.4,N/A,Scattered Clouds
2013-08-30 13:51:00,95.0,46,10.0,13.8,N/A,Scattered Clouds
2013-08-30 14:51:00,93.9,44,10.0,11.5,N/A,Mostly Cloudy
2013-08-30 15:51:00,95.0,41,10.0,10.4,N/A,Mostly Cloudy
2013-08-30 16:51:00,95.0,43,10.0,16.1,N/A,Mostly Cloudy
2013-08-30 17:51:00,91.9,47,10.0,12.7,N/A,Mostly Cloudy
2013-08-30 18:51:00,73.9,68,10.0,9.2,0.47,Light Thunderstorms and Rain
